image_id      True_Positive       Precision                    Recall
000093.jpg             1          1.0                           0.0015552099533437014
000114.jpg             2          1.0                           0.003105590062111801
000131.jpg             3          1.0                           0.004651162790697674
000149.jpg             4          1.0                           0.006191950464396285
000176.jpg             5          1.0                           0.0077279752704791345
000180.jpg             6          1.0                           0.009259259259259259
000207.jpg             7          1.0                           0.01078582434514638
000277.jpg             8          1.0                           0.012307692307692308
000280.jpg             9          1.0                           0.013824884792626729
000306.jpg             9          0.9                           0.013824884792626729
000457.jpg             10          0.9090909090909091                           0.015337423312883436
000461.jpg             11          0.9166666666666666                           0.016845329249617153
000486.jpg             12          0.9230769230769231                           0.01834862385321101
000501.jpg             13          0.9285714285714286                           0.01984732824427481
000565.jpg             14          0.9333333333333333                           0.021341463414634148
000625.jpg             15          0.9375                           0.0228310502283105
000654.jpg             16          0.9411764705882353                           0.0243161094224924
000678.jpg             17          0.9444444444444444                           0.025796661608497723
000711.jpg             18          0.9473684210526315                           0.02727272727272727
000724.jpg             19          0.95                           0.028744326777609682
000727.jpg             20          0.9523809523809523                           0.030211480362537766
000772.jpg             21          0.9545454545454546                           0.03167420814479638
000795.jpg             22          0.9565217391304348                           0.03313253012048193
000825.jpg             23          0.9583333333333334                           0.03458646616541353
000833.jpg             24          0.96                           0.036036036036036036
000875.jpg             25          0.9615384615384616                           0.037481259370314844
000876.jpg             26          0.9629629629629629                           0.038922155688622756
000957.jpg             27          0.9642857142857143                           0.04035874439461883
000962.jpg             28          0.9655172413793104                           0.041791044776119404
000985.jpg             29          0.9666666666666667                           0.043219076005961254
000987.jpg             29          0.9354838709677419                           0.043219076005961254
000988.jpg             30          0.9375                           0.044642857142857144
000989.jpg             31          0.9393939393939394                           0.04606240713224369
000991.jpg             32          0.9411764705882353                           0.04747774480712166
001004.jpg             33          0.9428571428571428                           0.04888888888888889
001053.jpg             34          0.9444444444444444                           0.05029585798816568
001084.jpg             35          0.9459459459459459                           0.051698670605613
001085.jpg             36          0.9473684210526315                           0.05309734513274336
001145.jpg             37          0.9487179487179487                           0.054491899852724596
001276.jpg             37          0.925                           0.054491899852724596
001313.jpg             38          0.926829268292683                           0.05588235294117647
001319.jpg             39          0.9285714285714286                           0.05726872246696035
001321.jpg             40          0.9302325581395349                           0.05865102639296188
001367.jpg             41          0.9318181818181818                           0.060029282576866766
001382.jpg             42          0.9333333333333333                           0.06140350877192982
001414.jpg             43          0.9347826086956522                           0.06277372262773723
001508.jpg             44          0.9361702127659575                           0.0641399416909621
001568.jpg             45          0.9375                           0.06550218340611354
001571.jpg             46          0.9387755102040817                           0.06686046511627906
001598.jpg             47          0.94                           0.06821480406386067
001602.jpg             48          0.9411764705882353                           0.06956521739130435
001618.jpg             49          0.9423076923076923                           0.07091172214182344
001651.jpg             50          0.9433962264150944                           0.07225433526011561
001697.jpg             51          0.9444444444444444                           0.0735930735930736
001719.jpg             52          0.9454545454545454                           0.07492795389048991
001728.jpg             53          0.9464285714285714                           0.07625899280575539
001854.jpg             54          0.9473684210526315                           0.07758620689655173
001855.jpg             55          0.9482758620689655                           0.07890961262553801
001941.jpg             56          0.9491525423728814                           0.08022922636103152
001948.jpg             57          0.95                           0.0815450643776824
002028.jpg             58          0.9508196721311475                           0.08285714285714285
002036.jpg             58          0.9354838709677419                           0.08285714285714285
002045.jpg             59          0.9365079365079365                           0.08416547788873038
002056.jpg             59          0.921875                           0.08416547788873038
002058.jpg             60          0.9230769230769231                           0.08547008547008547
002068.jpg             61          0.9242424242424242                           0.08677098150782361
002123.jpg             62          0.9253731343283582                           0.08806818181818182
002135.jpg             63          0.9264705882352942                           0.08936170212765958
002153.jpg             64          0.927536231884058                           0.0906515580736544
002154.jpg             65          0.9285714285714286                           0.09193776520509193
002173.jpg             66          0.9295774647887324                           0.09322033898305085
002184.jpg             67          0.9305555555555556                           0.09449929478138223
002188.jpg             68          0.9315068493150684                           0.09577464788732394
002429.jpg             69          0.9324324324324325                           0.0970464135021097
002433.jpg             70          0.9333333333333333                           0.09831460674157304
002512.jpg             71          0.9342105263157895                           0.09957924263674614
002559.jpg             72          0.935064935064935                           0.10084033613445378
002590.jpg             73          0.9358974358974359                           0.1020979020979021
002613.jpg             74          0.9367088607594937                           0.10335195530726257
002622.jpg             75          0.9375                           0.10460251046025104
002696.jpg             75          0.9259259259259259                           0.10460251046025104
002767.jpg             76          0.926829268292683                           0.10584958217270195
002842.jpg             77          0.927710843373494                           0.1070931849791377
002845.jpg             78          0.9285714285714286                           0.10833333333333334
002856.jpg             79          0.9294117647058824                           0.10957004160887657
002892.jpg             80          0.9302325581395349                           0.11080332409972299
002969.jpg             81          0.9310344827586207                           0.11203319502074689
002993.jpg             82          0.9318181818181818                           0.1132596685082873
003034.jpg             83          0.9325842696629213                           0.11448275862068966
003049.jpg             84          0.9333333333333333                           0.11570247933884298
003147.jpg             85          0.9340659340659341                           0.11691884456671252
003150.jpg             86          0.9347826086956522                           0.11813186813186813
003158.jpg             87          0.9354838709677419                           0.11934156378600823
003276.jpg             88          0.9361702127659575                           0.12054794520547946
